15000 75000
13605 12704 2
13624 1555 10
12635 2074 6
4930 1773 3
12302 11879 5
11505 9521 2
13337 9675 8
12015 554 4
8154 10766 10
5127 1048 2
4115 14653 9
6259 4630 6
570 2265 3
2397 13547 6
331 2201 7
5815 13707 9
11189 12044 6
7346 411 10
8321 8566 8
4352 5045 6
7006 512 9
13716 13123 1
6981 13693 6
8673 7442 5
3490 7773 9
10187 13589 6
2757 9778 2
5002 8476 4
14153 8149 2
4070 3853 9
10035 10859 1
7005 927 5
8606 7909 10
3823 1582 3
3940 5073 6
6258 6612 5
7283 9369 5
3056 14371 1
14241 13524 2
3992 2594 6
11492 3981 7
13153 10986 5
4289 10944 4
9118 14768 6
6390 3708 1
11436 9966 3
6422 8601 4
11187 11657 7
779 10899 3
13521 6243 9
116 2736 10
3922 7241 9
8656 11530 3
12651 5648 1
3229 3391 1
13879 6179 9
7494 3953 10
10477 140 10
4184 7272 9
2766 5793 4
10295 12261 10
13156 7535 1
12004 7544 3
6797 5195 4
7709 8424 5
3682 13656 6
9620 6150 9
512 1627 2
3061 12163 4
7861 14930 9
3904 1577 2
9036 14733 7
6408 3090 3
311 9887 9
6214 8948 5
6860 12630 1
13685 13603 3
9463 14115 1
3086 8528 6
12629 1389 8
10669 11645 5
5970 5681 1
159 12090 1
1891 3753 10
171 1319 8
13228 8179 1
3588 13216 6
6451 14031 3
2293 2118 1
1650 6099 2
938 8121 7
1802 5443 1
104 5602 3
10144 13846 6
12775 5369 5
9355 3597 6
9917 13538 4
9082 11341 5
5066 13634 5
3226 6636 5
479 7574 6
9377 729 1
8957 833 4
11979 2330 2
10106 105 3
9552 812 1
8529 10729 1
5722 4811 2
1947 9877 8
12993 4455 4
8787 4934 9
4054 5664 8
11117 14621 3
8782 2953 5
5293 13059 3
4877 13964 5
1707 7493 5
3427 13216 6
1488 6515 6
10887 4508 3
5571 4648 10
7829 54 4
2168 11171 7
3692 4953 10
7547 1598 2
2859 6476 6
13983 14535 9
5837 9315 5
8855 2155 2
13102 13043 1
6804 3614 1
3145 2795 7
13798 11315 1
425 7 4
5004 7554 5
13995 1765 3
13302 749 8
13751 12938 5
3767 6793 1
299 11247 6
7691 3052 2
11083 12549 7
14529 11348 4
5499 3125 1
7775 14481 8
11649 4829 3
4703 3131 4
12292 1882 3
14197 5650 8
9609 12301 6
3064 4992 10
6485 1075 9
4053 6956 9
12936 12456 4
13178 5231 6
12327 8232 5
6890 12935 8
14905 1579 1
14507 776 3
12255 10385 4
12602 4801 8
7353 11286 5
8301 6691 1
11950 10979 9
10075 9158 2
7682 6485 4
10118 4727 1
686 4633 3
8136 10492 9
3940 14099 7
5693 11701 8
10142 4054 7
666 3708 8
4498 7010 8
5787 2085 8
3658 1120 3
1114 11238 3
2856 11924 6
6178 11412 10
10277 352 10
7465 12397 1
3102 7539 8
1378 14557 8
6346 4056 8
13645 9843 5
102 4853 5
14396 5967 4
3418 176 8
3425 6354 3
13925 7983 5
8524 448 5
6176 9903 4
14235 11281 4
11002 8979 10
14779 7624 5
11994 14078 8
1680 13475 8
11253 1893 4
9103 11671 8
3365 10596 4
4331 10472 4
2695 1648 7
14951 7236 9
11764 3238 10
3985 9370 7
12401 12716 5
10670 14396 10
14907 2002 6
10672 11105 7
12792 5822 3
7895 1505 7
9798 4201 7
12957 4152 3
6045 7268 2
5816 2605 2
13212 6 8
11039 10676 6
988 1936 8
14183 12608 5
401 10400 9
12215 9647 5
4501 10798 6
4788 8755 10
12310 6152 10
14423 11968 5
10906 1533 3
5105 12572 9
13701 4912 7
650 10448 6
13705 10849 8
285 8065 6
12019 3918 4
4306 8706 1
7097 12369 3
2156 3144 1
6172 5403 6
10194 10508 8
9893 561 1
9231 1212 9
14826 6269 10
13526 6554 5
521 9926 4
4666 14232 2
2566 6330 3
6618 14838 8
13990 6011 1
7896 1205 1
5725 2450 3
2115 11682 7
305 11508 6
697 1386 2
9153 1907 8
176 12925 3
12610 6843 5
7412 13461 3
11711 3804 4
6413 3052 10
11624 8777 2
8748 2245 4
7084 8902 5
3041 9599 1
11904 3753 1
694 10281 6
3716 7891 10
4420 6656 3
4962 9719 9
2868 1133 1
1979 12757 9
3540 12857 6
8136 11293 8
592 14334 8
3082 2590 1
5184 3284 2
13860 13352 6
5731 2772 2
2415 14087 1
9256 8307 6
12796 10286 3
1466 5178 2
13733 13314 5
13551 13906 1
7968 8341 2
12490 13525 8
5941 3737 1
13636 820 5
4339 9588 2
4762 3844 9
6317 7992 7
11982 811 8
503 14544 4
318 13095 1
12170 12415 4
5261 9905 1
7989 847 9
421 5835 1
10625 1527 9
11269 6289 3
5219 12606 8
9456 9588 9
10223 1444 3
656 8114 1
11348 5284 6
6733 1898 2
644 9887 1
13292 1660 8
3112 12285 5
8873 8554 4
3477 13774 3
6074 14582 1
9482 1157 7
3787 8165 1
11187 10866 6
1002 2599 4
7075 3243 3
13995 7887 3
9455 2352 10
89 11225 5
3365 14702 1
4247 12129 5
6069 12963 2
9336 1750 7
5716 4289 3
13733 5292 5
2296 3719 8
7098 9067 6
4912 3522 10
12 9963 5
10018 13328 9
10150 2575 10
9864 14997 4
10735 685 6
11123 6401 6
1026 11487 10
6232 13783 1
8329 12234 8
9666 8498 10
13355 8510 6
4621 9880 4
1942 5030 2
2743 14894 9
1508 10629 4
2024 13105 7
13181 14131 4
5982 11715 10
8854 5044 6
14442 6063 4
14903 10770 7
10328 6744 7
10434 8686 10
13115 2781 4
7145 4290 6
1860 12666 1
9328 2199 4
13284 14533 9
1023 8387 5
7348 7829 8
13523 14085 9
13209 765 3
14128 11199 1
5077 9314 4
10920 7811 4
10097 9671 2
1027 4000 1
12440 8636 4
11920 9659 4
1445 8359 3
12032 6882 10
9742 11444 6
14196 10572 5
3688 649 2
10962 2921 3
13877 13019 7
14459 5398 9
2239 9191 5
10905 6111 6
12958 7556 5
14192 10941 9
5864 12035 3
6949 2584 7
10585 6272 8
14888 2234 10
12003 7464 1
3789 6923 9
5927 514 10
8053 11419 2
4838 729 10
1334 14922 3
4712 5786 1
10887 4087 5
12633 14672 7
12733 5913 4
9402 2916 8
10442 6705 3
8232 3984 7
8862 12037 7
6955 8227 6
3956 9561 10
3251 14273 8
14581 1512 5
4847 5498 10
10033 3231 3
158 3985 9
12747 5779 6
2259 14011 10
7286 14225 9
84 12532 6
8611 1489 7
8413 11092 2
14000 10673 5
8675 520 5
726 1905 6
13690 8416 1
8218 6163 10
7155 14775 3
3724 7061 9
10034 13497 1
3219 7108 2
12317 521 4
5688 14522 9
6924 14549 1
13658 6627 7
14975 5317 3
13925 4887 8
10006 12042 3
5099 7118 6
5769 2152 3
3971 11723 4
3663 392 5
5798 12432 9
3607 4357 10
8287 9367 7
6225 9343 6
12579 14620 3
10097 979 5
13741 12430 3
9447 9551 7
10001 13522 2
2664 8537 4
2201 14336 7
7611 2943 6
3923 2582 3
6861 8808 8
117 6387 1
13259 7836 2
14796 12930 2
8450 13729 5
4257 8730 7
3138 2747 5
2412 11300 3
5470 3911 6
12885 14186 10
6019 6048 10
8497 12517 10
8299 2128 6
9080 1924 8
13643 10375 7
12757 5984 10
1745 474 7
14271 2886 7
11133 14708 10
2290 12593 9
11030 3613 7
4929 3462 6
11568 11761 4
2396 12193 1
12505 10836 8
14992 14945 2
2561 1690 6
14229 7314 5
845 3447 3
4076 5738 9
6494 8120 2
6312 13049 4
3647 970 7
9463 9718 10
2203 7223 8
11670 13567 3
3473 1128 5
10750 357 9
5914 7554 9
7139 11631 7
5957 9477 7
14740 7142 8
5633 2141 8
5991 11604 8
12190 5159 4
5577 8181 1
5261 3006 10
12987 13757 7
6676 4671 4
10164 3162 7
10742 9119 4
13088 211 8
4835 12196 10
3905 3187 6
4044 377 8
11407 12306 9
2338 8919 6
9397 6907 5
8165 13583 6
5840 99 1
146 10841 2
10282 281 4
12559 11468 10
8330 6725 8
7058 10770 7
10945 13529 4
14365 867 3
5792 1616 2
10976 1134 5
12184 6974 6
1554 13473 9
12747 8755 2
2800 12666 1
5050 5997 8
1839 4407 10
14005 352 10
14830 6069 9
9575 3214 6
11226 14190 2
2813 2726 8
9498 10632 1
9729 8380 6
10240 11180 3
13572 7582 2
8630 9421 1
12161 8427 3
14222 8257 4
2151 9184 8
13048 5411 1
10079 8224 9
5436 2722 2
14267 3803 2
8204 14044 4
14808 3968 7
3761 3950 10
12121 1112 7
12185 334 7
3319 8837 1
4018 6885 4
10260 8316 8
4229 5105 3
8830 10724 6
13163 3928 2
5028 10089 1
13124 13850 1
13346 10972 5
6994 8157 2
8900 2828 9
11343 6847 5
4196 8459 3
11626 12688 8
6778 6518 2
12085 11033 3
1437 1062 2
9757 5538 4
13379 3884 6
9466 10879 6
5887 11131 4
11145 13826 3
14641 9375 3
2806 6001 3
4723 12779 2
8717 9864 7
7991 2653 9
11002 3762 8
4215 2142 4
14753 2960 3
3448 8847 7
1323 11344 3
12398 2338 8
10580 5144 9
12802 1219 10
12895 9936 7
374 2927 10
12562 5281 5
6641 849 9
4605 6954 9
4799 1754 6
1125 3077 2
11278 475 10
805 2407 6
2686 6562 6
8697 10809 4
9573 11183 4
4455 8746 7
3099 6739 6
10237 11344 10
5335 7496 4
632 8621 4
13625 11251 1
13957 12057 9
4432 6095 3
2479 14792 2
1815 718 6
4078 5173 4
2974 14624 3
9072 9861 10
7123 6548 6
6929 13532 9
9812 12157 1
4522 11114 10
7992 6899 5
3024 9378 9
218 2545 7
8595 6623 2
10718 950 6
10932 1374 9
13843 8497 9
9250 426 1
13279 1590 9
4911 12465 5
8600 11809 4
9736 6186 5
2016 6404 10
10015 14999 6
8186 2069 8
12334 4353 2
2694 3197 9
14603 3799 8
10043 2078 10
8993 13341 7
4058 13293 9
12373 8029 5
6419 1398 1
11659 11413 2
6226 4599 1
1743 8285 6
4986 10980 3
1726 1935 3
5245 11978 3
10355 12324 7
10633 7734 10
7721 5107 10
10995 11527 8
3377 14538 3
10758 12116 2
11560 5211 10
1716 10197 10
1420 11923 7
4924 2169 5
1859 12524 1
12135 14509 5
5704 7231 5
13655 9578 4
8004 12956 2
13766 66 10
480 2979 1
10479 4695 8
7810 12467 1
7076 8744 10
9672 10603 6
9593 14090 6
8599 4794 9
12713 9802 7
4706 9158 5
2589 7925 4
12588 14757 3
12798 1588 10
8205 9398 7
536 7826 1
1387 8850 6
14763 9795 6
4000 3395 3
468 1108 7
12866 5815 5
8221 8404 10
1346 5993 9
6098 10143 7
6897 9701 7
11515 1589 3
3526 2976 6
3843 9091 1
11899 13091 6
7453 13559 7
12809 11426 2
12323 10999 8
11115 12345 3
9663 9795 7
9800 1692 8
10686 13207 7
10751 8085 5
4666 11929 7
14728 180 8
6834 7633 8
6400 11794 6
3133 9117 5
14622 5232 2
2105 6248 7
6083 7400 1
4762 3086 8
13678 5189 6
8274 1207 7
5610 936 9
1038 14122 4
1377 11874 8
4494 7 7
3610 5981 2
71 8086 10
12679 14169 10
11979 10283 8
838 8961 8
12783 2236 5
4361 14198 1
11119 6588 5
8214 7965 9
10751 3811 8
13758 7421 10
13349 7492 6
10540 5171 8
8779 8502 1
1456 9341 5
5675 7124 3
4750 2838 3
11112 5309 2
1597 13524 9
10307 627 1
4025 14385 2
3724 4086 7
2861 14626 10
7520 14757 3
7463 7566 4
1367 13241 10
10211 2991 8
3253 5456 10
2884 13405 4
8185 8712 1
10945 12737 9
12478 7813 7
6504 2027 6
12054 9547 3
2458 2010 9
10851 9729 1
9072 11292 4
10132 14546 2
1501 8782 7
12746 8319 2
3266 4264 1
5876 1743 5
3925 14599 2
1600 3005 1
5384 5463 2
1735 7666 3
11327 1739 6
8910 3223 4
9654 4724 8
2450 8822 8
10311 3440 4
7262 9317 7
3378 13242 7
10169 6194 4
9211 11578 8
3912 13313 4
6047 9640 5
4474 9903 10
2447 4557 6
6906 13359 8
13333 8671 9
6729 7285 8
10515 2015 10
5253 3536 6
2997 12747 4
12556 8012 8
14781 14059 10
10098 3533 3
8637 12332 2
3253 4238 2
13042 8924 5
4920 653 2
12467 2520 7
9608 14126 3
12943 8475 10
12857 12383 2
2436 12164 3
8007 7262 8
8482 7252 10
13513 1857 9
8256 14899 5
11670 11172 10
5073 8639 10
9139 9600 8
8093 7543 3
13443 11752 6
3156 5540 3
13281 13548 7
11938 13382 9
7928 11895 8
14508 11504 8
12 8174 2
13873 4600 3
8902 13739 3
9410 6833 7
9744 11628 1
1110 6136 2
2344 4417 2
10840 1356 4
11589 636 1
11898 144 7
12107 6508 4
8488 5381 4
4861 5635 3
10833 6397 8
701 1142 6
2322 8604 3
835 10948 10
4248 6788 8
6043 9729 4
11085 6628 10
12632 3735 10
13705 12224 3
4378 8437 9
142 4270 6
2740 11324 10
8317 4998 4
13679 12185 2
14811 1433 3
8650 13828 2
3126 9913 2
12745 13897 8
11577 12602 4
789 8332 1
10637 14827 3
11883 2567 7
11974 10884 5
14318 916 10
3961 7079 5
393 729 3
12907 3855 9
2048 7953 6
9925 4530 1
6378 5319 5
2620 957 2
3133 4192 9
14969 1166 6
8156 6836 2
7175 10798 3
5332 11191 2
10964 9098 8
2862 11147 3
10 12424 3
1112 10155 2
10546 12775 1
4808 7260 5
7988 13582 2
13405 6738 10
4738 5265 8
3150 10597 2
8644 12914 2
11641 776 1
5295 7138 6
12127 8250 1
630 10149 8
5091 6309 9
11447 5649 3
3970 4055 1
3330 145 6
13487 3296 6
2540 3292 10
692 14933 8
1342 11580 7
5769 8707 9
13999 689 10
2709 12132 9
13679 8580 9
8231 12550 6
873 7232 3
7428 12072 1
7285 14612 3
13704 304 8
12252 7999 8
9290 13768 7
5930 4120 7
12720 13181 9
2170 11860 1
5918 11443 4
11425 12316 6
2078 11096 8
2378 3382 3
5971 8438 9
848 12042 8
7306 12684 9
13822 3615 1
12380 7687 2
8071 9857 4
12341 776 7
5514 3553 3
12272 5631 1
9749 14362 3
13191 5333 2
8290 12533 6
2739 4839 1
10957 10014 6
5999 7394 3
7870 465 2
12953 4159 10
5831 1025 4
11025 13297 7
12316 14399 9
8340 3942 2
6451 3584 6
14309 6324 7
13499 8633 1
1304 14633 8
3148 13855 5
6201 3161 4
10031 8992 10
2414 5018 9
6780 8686 8
10509 2026 1
10922 8478 7
2517 7787 1
11656 12638 7
808 5294 2
12355 14794 7
7072 5995 8
14595 1026 3
14496 3440 1
4047 10221 7
1644 12082 3
9536 8004 3
12365 1874 2
165 13530 10
9303 14338 6
3074 3046 10
2053 10118 6
4192 1065 2
324 6914 3
7826 10961 6
9014 3957 8
12229 4846 4
8921 2211 8
11105 8728 10
10926 3032 1
1042 12458 7
5951 5863 7
1856 10056 4
13788 10380 8
5512 9559 9
7457 3573 9
12836 802 5
11219 1076 6
11477 3533 4
1616 14459 8
3798 6853 7
2674 4157 10
9372 6013 8
2136 11153 9
8165 1665 8
10156 474 3
1104 13310 6
11898 9530 2
1255 12359 5
7988 5327 6
9106 9126 10
14034 3152 7
9825 12525 2
673 6013 8
8253 14178 5
10392 9334 10
1104 1790 2
7619 5040 4
6562 6295 5
9038 5636 3
2326 6094 9
2467 5128 3
6765 6305 8
2076 6978 3
6245 231 2
12080 10623 8
9741 3080 9
12064 2051 9
270 8614 7
834 9004 3
6726 11330 7
13096 13797 5
7619 11914 10
6018 5343 1
10431 11588 4
5374 20 10
1003 9761 10
13423 13178 1
884 13448 7
9640 14282 2
9032 12361 4
14518 10457 4
1484 9428 8
9755 6799 1
1357 8582 2
8191 5308 2
2000 6311 6
5241 4735 4
10533 11971 2
9440 6611 6
8703 6995 7
10648 6513 7
11391 14349 7
401 456 8
9753 1814 10
694 10005 8
13008 3357 2
5083 14950 9
10336 10483 10
5389 4923 1
6076 4978 6
12773 627 1
12631 3370 10
13269 3771 8
5707 4877 2
6726 5571 9
4406 3579 8
8397 14 8
8475 10350 2
5524 7091 7
536 13168 6
2543 2293 3
11063 6276 3
10284 4545 7
9961 10252 4
2805 8331 7
5653 12737 9
3211 12486 3
718 5961 6
8709 2837 7
12976 9725 7
13573 12268 2
8445 8331 8
13039 9967 4
12757 11280 8
2352 14085 1
12519 4739 10
2617 14302 6
7729 20 9
5896 82 8
4803 4410 3
14581 2983 1
11653 2780 4
0 7171 3
14245 4929 4
95 7281 9
9275 11152 10
13897 13769 2
9652 12851 5
9073 3747 9
11330 14902 9
14665 14484 4
267 11137 6
553 2489 7
10805 8087 8
8690 8182 10
5661 8809 2
7370 7706 4
14734 8711 7
13470 2784 6
12288 5466 9
6868 5131 5
10783 11751 4
2478 12304 3
7696 14461 2
2844 8152 4
11625 13813 4
1558 6183 10
5261 12269 3
4519 10739 7
7525 14379 4
1785 6247 7
1881 8382 8
13114 10860 4
3188 3557 6
1350 12753 8
14045 9378 1
14198 10936 6
13410 7550 8
6332 3421 7
8391 10946 7
9564 4083 6
13572 5964 9
14332 10430 1
12395 13619 10
9920 6321 3
597 5366 1
11439 10917 10
13465 9327 2
4112 7011 3
11850 402 2
3968 1318 5
8686 6243 10
434 5575 10
746 2970 1
4616 12891 2
6238 4840 1
8591 1280 8
13232 6097 7
10423 1561 10
2387 13411 5
5298 2380 3
12293 2418 8
1604 2852 3
9993 9950 4
14706 14566 7
10739 12157 7
12139 12100 7
9456 1684 6
13804 12107 7
10164 14494 9
13278 11145 1
9062 8438 9
11090 10042 3
10044 11387 3
11969 2445 2
11785 13185 9
7794 10324 1
5082 11133 5
8468 9937 4
13414 5101 10
8124 9731 5
5214 3794 3
11074 14884 7
11138 1280 7
6153 13250 2
734 10035 9
13824 2829 4
9014 7912 9
5888 1380 6
12573 6146 10
3752 14271 1
6077 10837 7
8191 6912 3
11700 9402 4
11596 555 4
5289 1289 9
12168 113 1
5723 479 5
10411 12719 5
1388 10292 3
12467 14045 4
9630 5122 2
10586 4665 6
9131 1365 8
2604 4313 4
9327 9603 5
2437 6771 1
4729 3846 10
14933 14257 2
2869 645 4
11952 4465 9
5305 14095 3
848 1033 1
3303 10164 6
6513 12768 10
3926 13447 5
332 7237 8
11852 11966 4
204 11900 1
1275 14769 8
3990 11721 3
5751 8379 8
3985 579 4
6885 3883 8
2503 10396 9
11082 5674 8
11968 12358 5
4625 9211 2
1128 767 4
3240 8394 3
5997 12384 7
13220 3135 8
10889 7121 7
9592 14006 2
9812 1509 8
14152 3943 4
1939 911 3
11964 11888 6
10307 13016 5
5550 7608 9
6914 13606 3
5000 3178 1
9169 14067 2
7566 12 10
1197 9824 2
11577 8976 7
3982 2267 1
8746 5583 9
14073 890 8
5167 12792 6
4655 4707 2
7880 1059 10
14240 1581 10
12721 9147 2
7912 1696 6
4613 13273 4
2962 8608 1
2222 2354 7
13370 1428 7
13887 6595 2
13365 2603 9
5096 10483 10
6358 9723 1
6687 13796 10
7028 13060 7
8545 9026 2
10390 11988 10
14502 14210 7
9198 3932 5
4785 9172 2
10868 7537 7
306 3985 10
3507 1695 5
8290 8382 3
7219 6762 4
14197 6659 10
10801 2049 10
1012 1552 2
8578 10750 4
8924 6887 8
7218 2755 7
8114 9413 5
10846 4273 10
14652 12563 5
2255 11134 9
9270 1684 9
10311 12485 10
8340 13497 2
11931 13428 5
10806 7352 4
3854 5922 2
2142 14037 7
4416 1235 2
8386 887 7
3442 9494 2
5260 10116 8
13738 5427 3
6970 13767 2
1753 2050 10
13639 12857 5
2413 8063 7
6646 10205 6
11644 5974 1
5916 5712 1
4102 9154 5
4775 5766 2
7132 10857 9
13326 2827 9
9370 4580 1
12489 3220 10
5665 11985 3
13412 3631 1
2899 6627 7
2270 12543 9
8880 7998 5
1336 4125 1
12557 2610 8
5558 7288 5
3678 1658 6
3848 14148 6
8228 11165 1
12022 9577 4
2374 12477 1
13700 6099 7
738 14979 7
3282 7667 4
11593 5225 4
760 2135 3
14107 5813 1
10682 1013 1
10477 9241 7
13609 12616 6
11724 14990 5
10114 13691 4
3752 14429 5
5388 9064 3
2502 5657 10
8577 12769 5
589 11876 10
612 13910 3
14782 739 7
1470 14348 3
12736 11072 3
12830 12539 6
4024 7643 6
7900 4384 2
13092 13238 9
14861 6815 10
10117 13757 9
11186 14369 9
13269 5503 9
7297 6974 7
7589 4710 2
14223 2540 3
4549 12916 6
656 5817 10
5827 10261 8
8007 1475 6
14308 11592 3
2486 7779 4
4575 12400 7
7403 11049 3
931 3638 5
11884 9213 8
11728 5114 4
12864 5770 3
9735 2949 5
4845 10956 2
6770 10265 4
13804 4103 5
5207 8678 7
8465 7433 6
10050 14717 6
1344 2953 10
1531 14682 6
5987 3898 7
7611 13633 8
13145 3478 5
11506 10248 2
12812 9052 7
6896 5611 8
11085 14077 1
4970 9127 10
198 1823 4
4639 3355 8
14194 694 6
5872 8305 9
500 12803 8
6084 661 8
4637 13473 3
7293 11722 4
9980 7807 3
11453 4129 2
3994 4327 6
8137 318 3
9666 14513 7
8741 5385 4
6450 5885 7
13989 3321 9
8128 14310 4
11320 12956 6
11476 14288 5
2060 10741 7
1772 6088 6
9659 14225 5
12253 8892 8
541 8985 5
12134 435 1
6531 5776 4
7941 13905 5
7824 10225 1
10782 13053 9
12898 114 3
4144 8238 1
6070 2897 8
14666 150 2
7775 691 8
6269 4177 5
2001 10708 2
1055 3649 9
14419 11474 4
2091 13608 10
4051 11506 4
8105 651 2
3247 13073 1
3967 12739 3
4930 5514 6
14879 3135 3
10264 5137 2
2777 6192 3
9195 11963 9
2190 14054 7
14591 9457 4
5754 8915 7
11507 12162 2
5157 1129 1
5309 6060 7
12504 12291 2
8877 7555 9
7310 1684 3
9392 2231 6
5653 10774 2
9169 10365 10
544 7472 5
7570 3979 9
4021 9137 1
4563 5798 3
1971 3303 4
11163 3532 2
1843 2194 6
13716 2938 10
13903 8591 6
13145 9113 3
13196 9657 5
7162 8580 5
4642 3953 4
3252 8517 2
14274 10488 7
7588 13003 1
14809 6199 5
66 11267 6
8907 10170 7
13522 14667 10
4855 4215 10
10011 2729 10
4147 7372 3
7420 10624 2
7844 1251 3
2922 8839 6
1533 0 7
8689 6418 4
3784 326 7
13823 5200 6
11622 1407 4
10431 11419 3
9172 6918 7
5515 14339 4
8078 13535 5
6130 1457 6
2186 9342 8
2144 9384 6
7018 13168 4
4766 11991 7
2181 14966 4
1516 1749 5
12229 10922 4
13017 7789 5
9430 867 2
13446 13350 9
2653 6888 4
6860 9032 8
8838 1050 6
2493 12168 10
1349 5702 6
7965 7218 7
10999 10799 9
12304 8817 10
12948 3247 10
3479 8046 10
1820 10699 8
855 2560 10
2922 2750 3
9509 5243 3
13088 6593 5
7985 14558 4
10984 1909 3
3552 14214 2
1614 3514 10
6895 13346 8
4174 6518 7
14693 7373 9
4244 1647 9
1198 11156 3
10321 597 6
10145 14934 6
8540 10918 7
2735 5823 3
5746 13789 10
3357 5684 8
9014 1210 6
10371 903 1
11991 11499 8
10010 12698 6
13272 8019 3
14479 9516 10
6596 9409 8
622 12144 1
215 2890 2
1026 12600 6
183 6614 6
5858 8337 1
10258 5329 1
7657 339 1
1212 4963 10
1717 4442 8
2156 2390 7
13513 3012 3
7046 9579 6
14367 1957 6
3725 2140 2
9292 7998 10
763 9608 1
10085 8617 2
2105 9830 5
8496 11547 9
9403 5055 1
11072 9920 5
9884 1966 5
9291 7686 2
14946 2763 5
3568 12055 5
6879 12818 6
6871 7903 3
7202 1360 5
3848 9856 4
11288 10612 9
6118 13036 10
10312 14272 8
438 8564 6
7522 8510 9
1746 3430 5
10320 10309 5
4855 8532 9
14360 734 1
3694 4582 8
10928 7222 2
8216 13340 8
6777 8653 10
7305 443 4
6870 7965 7
9199 9711 7
8583 11384 9
3489 7591 1
14947 6951 8
10470 10646 2
9497 6574 5
10488 6142 5
867 12920 10
14166 11577 6
12382 3447 1
4108 3998 5
5616 3933 9
2434 7423 2
14137 13722 4
11574 9192 10
4945 10041 6
11891 11881 8
10826 12748 10
1117 3267 7
6852 649 7
11905 4757 5
11669 10373 9
14169 4160 4
9260 3297 6
11303 6223 9
344 2520 2
10959 14412 4
4069 10238 2
1450 2707 1
4057 9560 10
7815 12817 7
9219 9486 1
5909 7 3
10022 619 10
4210 3275 5
7590 3619 5
6011 5931 7
1314 10000 7
718 11450 5
3388 6859 7
6708 14674 4
6136 246 2
938 12507 1
14900 7530 10
8511 3092 5
8345 10682 7
10700 1693 8
12466 3008 10
823 10078 10
13239 4818 2
5215 11526 8
1360 9015 4
13343 9953 2
10333 9854 4
7942 9717 6
179 3063 8
11035 13763 3
12822 2581 3
961 9756 1
6902 7995 10
4703 4562 8
8531 12274 5
3956 10617 9
11889 5950 5
3704 5245 2
13611 5424 5
12848 1459 10
11483 14281 4
13125 6594 10
9846 13496 8
2737 9552 2
13506 9435 7
3291 13391 6
9381 1633 9
10325 5337 4
5986 10301 8
11063 14501 9
14902 10984 2
4027 9110 6
11557 10308 2
9786 13045 6
12577 2903 1
3995 12546 5
12383 6927 8
11721 2252 7
7656 14591 8
2663 10654 10
11833 1908 4
5284 5936 6
5329 8845 4
10222 3631 1
9668 7560 5
3548 2908 1
2172 291 1
8781 3364 3
12080 11020 6
10679 5035 10
2428 1868 1
11514 7152 7
6061 12481 4
4565 14055 5
7465 8723 7
4621 12272 5
14324 5796 8
954 5930 2
11188 3010 2
6014 13689 7
2845 7470 7
1585 10336 9
12613 1397 2
2486 12314 8
2342 11132 1
1111 753 5
2787 6429 2
4755 13735 4
1438 9924 4
9142 7290 5
6880 1487 7
6487 9425 3
13245 7038 3
189 877 7
9836 9571 9
4558 10682 5
11553 4822 4
696 9577 2
10769 11015 6
204 11509 8
9680 3390 5
11627 9877 2
8909 14474 3
5293 14663 10
13992 851 3
12470 5410 8
9406 8315 10
12772 363 9
14873 2484 6
3250 2688 6
13917 3720 6
2423 347 5
355 609 9
11677 5902 5
228 4894 6
4702 8717 8
4859 3123 3
1190 895 8
7098 768 2
6726 4018 2
11511 9287 3
11038 11711 10
5442 3418 1
5672 6447 4
5566 13027 10
6312 2729 7
10171 13941 3
7346 131 8
4883 13582 9
11257 11660 9
5318 8171 7
9452 10561 10
13934 1003 10
4024 6675 7
6369 3594 4
13609 9906 5
14565 11429 6
9997 3775 10
12677 8659 2
1125 11268 2
6295 1586 5
14401 2391 6
1922 7677 1
7861 11701 8
11599 9423 2
13364 8032 10
2859 13949 10
6294 8947 5
1213 12976 6
1066 5453 4
12579 11748 3
2263 2502 6
8860 4424 3
1460 3638 4
7088 6589 9
7661 4954 1
3141 14165 1
10050 11811 10
12086 4377 6
7782 5443 9
6097 9375 9
5999 2990 1
14644 11851 8
966 4663 8
5342 3103 9
4140 10765 5
2323 5258 10
8103 308 2
14182 12394 9
9589 11528 4
10449 8978 9
8057 14977 10
14520 5974 3
1759 13292 8
13988 9986 2
2806 5479 9
2931 7802 7
2220 7257 7
4673 12791 3
11503 13732 4
8777 9181 2
6777 8590 9
1416 14462 5
5610 7573 10
14468 6561 6
2781 720 7
8211 3651 9
12547 12223 8
14895 8249 9
14637 4752 3
2260 4881 4
13861 11659 7
1792 4427 1
2048 1390 5
597 858 8
485 9991 8
5851 3202 1
10372 7101 7
7149 6996 6
8070 12985 10
7722 6598 2
7908 5459 3
8036 13603 2
7626 652 2
14790 7601 2
4868 8086 3
2017 13938 7
2818 662 8
7194 14163 6
11171 7233 2
11252 6308 10
1215 5568 1
2837 13604 7
239 6230 1
14030 12373 2
5032 2241 1
12376 4258 1
7923 13428 3
1922 11974 6
2918 8145 2
8251 4398 2
5182 5613 10
13924 14803 6
6270 6394 6
5620 11776 1
3924 8160 4
10314 5537 5
6994 4812 3
10688 6734 8
7193 1004 5
2284 607 5
1387 5789 1
14706 4714 4
2981 2336 10
3839 14309 6
2069 3233 7
245 4899 6
2679 3245 10
3541 13933 4
7730 12478 9
11417 6115 6
4501 7502 8
9551 7209 4
5756 1542 2
8355 5381 1
7731 13803 6
6619 14048 5
