10000 50000
4500 4035 7
4445 9063 2
6436 7114 1
6988 6612 6
2166 2102 10
9961 5039 7
2147 6129 4
2361 6434 10
2686 1747 3
3095 272 1
7112 4773 6
8588 9218 1
2862 2006 7
762 8994 9
510 7512 3
7891 7473 2
407 9621 4
8390 8334 8
1882 7373 5
2274 6820 10
2434 3932 5
2981 2521 3
8943 1735 1
2019 2497 7
8059 3007 9
6201 7251 4
5734 4010 7
1397 2401 2
3494 635 5
3691 9261 5
512 8047 8
2106 7380 1
9270 6323 6
8440 8342 5
9308 6401 5
1336 8954 6
7189 4688 6
5368 2438 9
5529 2284 6
9415 2327 7
121 2839 6
4760 1297 6
1920 567 9
7167 5359 3
1264 4667 6
8368 2355 10
9075 5897 1
3792 1265 9
911 3146 3
5016 2561 1
4735 9034 2
2500 3795 10
7646 5715 7
5466 9235 7
1629 499 6
544 5219 2
4766 4294 1
28 8086 6
1376 5349 4
1360 6718 5
7320 1453 9
2472 305 6
8921 7951 2
2289 9770 9
1017 1399 10
765 8295 9
6516 9413 5
868 9441 3
133 7169 5
8896 8530 3
6572 5850 8
3282 4674 3
3788 9947 7
6361 2237 7
4521 9606 8
3180 371 5
7058 3239 9
7934 4107 2
6896 592 2
7560 5840 2
1294 2412 4
6481 2047 9
1974 2187 6
8122 4900 5
7688 9421 2
1357 2601 3
3321 6011 5
1051 3945 2
4575 7193 5
8916 1106 5
8139 2400 10
3212 8882 9
2960 7208 6
9008 5330 8
3644 9370 9
7887 7079 2
2502 400 5
356 7804 2
2317 2379 5
4871 7647 1
9618 5786 4
6777 8998 6
2335 8311 6
6432 7319 8
1781 7315 10
6551 5203 9
3922 7705 1
8 8061 7
39 378 6
7263 1602 3
1946 1220 1
9029 4349 10
1346 3036 1
7223 5820 2
8430 7601 7
5359 4152 10
5719 4426 5
6479 4434 6
1396 4473 7
5043 8088 1
6338 6386 1
3418 5415 2
9497 3113 8
239 336 8
8300 5118 9
29 6829 3
608 2548 9
5245 9028 3
1590 6776 6
1018 1819 6
2048 4509 3
650 7928 10
3601 3777 4
5940 4017 2
4099 8669 1
9859 8698 10
9771 9307 9
4109 4552 9
2881 2494 7
2478 9865 8
164 1913 8
4236 8916 6
75 8869 3
5380 1162 2
1022 5261 2
1782 1473 10
5723 1244 9
2213 5354 3
4083 4587 10
2729 7066 5
9547 3582 10
7226 4170 6
6481 597 6
5865 5978 10
5619 7000 1
7690 5134 4
4811 7209 1
7592 9423 7
4924 3506 4
1103 6236 2
3499 2135 6
7809 9361 6
7386 2194 4
5833 4411 2
5442 30 4
313 4072 10
3008 5236 9
6948 2828 4
8946 7752 3
9180 5208 1
9183 8707 6
9121 2868 9
6876 255 3
1581 6088 6
2264 1531 9
9947 8196 1
5468 7556 9
8199 857 7
352 9803 2
2364 5335 2
6964 871 1
51 9992 10
2499 6868 5
3493 8450 5
8899 714 8
687 7014 6
2899 8834 3
348 7033 2
6976 7386 5
7709 6102 3
3650 9419 4
4651 9470 6
4872 1970 6
5348 1815 8
1912 7066 5
2712 7753 1
1707 7005 5
8259 3705 9
2020 681 7
1937 8391 9
7189 8393 8
9664 3044 9
5779 7916 1
1466 3264 8
5604 1529 5
3160 4241 8
7730 5948 5
1134 560 10
7924 8932 4
2100 869 7
8731 4410 10
8428 4074 5
3948 6205 3
7790 4024 10
3448 9628 9
6172 9140 10
3001 6870 10
3188 4356 10
7079 2281 5
1652 733 6
968 9464 7
8678 4245 3
5784 8193 1
7158 2336 5
1797 2136 3
7965 4660 5
4726 7661 7
3788 7201 3
3409 4281 6
1963 5933 10
7739 3254 6
7925 1932 1
4889 4068 7
8059 1226 3
5253 3024 9
8427 7341 9
741 8420 2
6277 2208 4
2522 5617 7
1047 3933 10
6658 1672 6
1734 5949 8
1054 838 8
1272 5250 5
7474 503 1
2164 8931 4
5162 6024 4
8526 8654 4
9091 1176 2
3937 2223 7
1068 5234 9
1454 3320 8
123 726 8
2861 1999 8
3177 9473 4
2869 7990 5
9902 9504 1
5356 8030 5
5721 7121 1
1704 7410 7
1620 8479 3
3208 6285 3
7097 6408 9
8177 9269 8
4506 8798 2
1339 1667 2
3455 1570 6
1596 3278 9
8390 5351 2
2713 7056 5
5611 8676 4
3743 8237 9
5195 5334 9
7373 9863 9
1551 4370 9
1554 5709 7
9547 9165 9
7044 7113 9
2572 1855 10
7926 4568 6
690 179 5
8285 274 2
2165 5469 8
2453 2843 2
8363 746 4
3072 2300 5
5800 1847 10
98 5243 5
378 7816 1
9657 2094 1
2345 2784 3
61 7421 7
9662 9586 7
7301 2039 2
4804 403 8
6677 3475 8
612 9275 7
63 5725 10
2980 6103 8
1400 2112 2
7092 809 8
2964 870 9
5463 532 7
7079 4186 7
4242 8990 10
5799 2020 7
6008 8984 2
8064 9047 9
5363 2027 2
3183 9779 6
3096 6872 6
5794 6188 6
2264 1651 1
8321 5082 7
2769 9324 7
1268 5123 9
5946 1131 3
9899 5547 3
9577 7263 2
1710 446 4
5955 3542 6
7362 5688 6
3288 4305 8
6098 2626 10
3094 1747 7
5432 9367 10
6143 5313 4
9485 5212 1
4579 1141 4
8053 2851 2
1306 5158 5
7783 2521 5
448 2161 10
1117 8259 8
517 7705 5
1945 9489 2
2144 1984 7
6179 7822 1
5762 2401 2
2607 454 5
9899 1760 6
7085 9543 7
6311 6344 10
3491 7461 9
6000 4330 6
3905 6275 7
7528 4772 2
6465 951 4
6965 6713 7
4959 5673 2
5803 5572 4
8158 9009 10
9386 5320 4
9127 5163 7
775 1164 8
2832 5069 3
731 8949 7
4262 1766 9
1967 5084 4
2073 43 7
8986 2198 1
7660 6709 2
8581 6095 3
5846 1575 6
572 8702 10
5981 1535 1
7666 2266 3
4122 2880 9
1530 4847 3
8356 6920 8
854 5907 7
8925 9919 6
2356 4852 3
7460 698 8
7728 7622 1
9159 3604 8
5660 1270 4
3814 5392 6
3734 3275 3
2387 1631 5
7434 8837 4
1032 7762 5
4987 6471 7
1390 3931 5
5719 1659 8
2399 819 4
6966 2831 4
151 2997 8
6216 6731 5
3480 5470 8
4017 9257 6
460 289 8
3175 5277 1
741 3019 3
5358 5090 4
7597 7490 5
3440 808 6
6905 7312 3
5762 3528 7
599 3361 7
7066 7378 4
2371 7838 4
1791 7365 3
7681 4459 2
3855 6169 2
8041 3766 4
3045 7206 5
7233 463 7
8065 2577 5
1981 3176 8
1368 243 6
11 8966 7
5296 757 2
5858 4791 3
5791 4998 2
815 3039 8
3328 6085 6
3002 3318 9
6340 7735 7
6855 6069 5
7082 3789 8
1040 152 7
2836 5449 6
8349 7659 7
8322 3451 8
4463 4266 7
723 3946 4
4188 3301 4
4469 9641 2
7327 2848 1
3361 6283 2
5991 3675 4
7587 6511 5
6292 4860 5
6141 9534 8
7340 350 6
5226 1073 4
1902 1613 5
1895 6082 9
5976 3409 9
2478 6771 4
2769 2762 9
9565 6701 10
1809 2993 3
8065 5486 9
7772 2826 9
8097 4405 2
8721 6307 6
8997 4554 10
5267 6883 10
4386 9361 3
6139 8483 5
1568 8048 8
9859 9857 1
9363 7923 10
8402 2047 6
4142 6497 3
4604 1570 10
3031 6919 7
7540 2187 10
1811 2925 3
2853 5416 6
3009 3336 4
9866 3196 4
6069 8911 9
7758 3665 6
8625 7808 5
3898 8764 5
1829 1795 5
4315 5687 4
36 3851 9
5119 6704 5
5036 6066 2
6650 5932 10
4473 8353 1
2923 6111 7
3420 1089 7
415 4987 1
8979 3168 6
815 3836 5
4838 3872 6
8138 5343 3
503 380 9
2556 3382 3
7805 7855 7
8317 7130 8
2495 550 9
4481 965 6
5231 6297 7
4128 7112 3
8713 8303 7
3500 6441 1
4992 3296 3
8902 2204 5
8745 9 2
3293 4679 2
7600 7174 2
5701 1656 8
8788 3239 7
5044 7368 1
1488 2433 4
1805 5933 8
3817 7278 6
6209 2532 1
1983 7629 2
8316 922 1
5427 4875 6
9440 576 4
8067 9364 3
5695 4409 3
436 2249 6
9831 4054 2
2020 7871 10
7506 432 4
1548 8767 4
5599 7083 6
4330 2510 1
6587 1951 9
6852 6370 4
356 2066 5
1229 8854 4
4534 8685 1
125 706 2
9346 4564 7
1100 6112 4
6835 8063 8
7140 8745 8
8673 1684 1
7133 8536 4
8606 8893 2
7192 122 6
8028 1008 3
2918 1134 1
2031 6832 5
1577 4284 9
9891 1119 5
1640 4612 10
5899 9637 5
2110 6770 3
7395 1729 6
4746 8921 10
7303 3301 1
8545 6219 7
6846 4603 9
6062 6180 4
7743 2423 5
7487 4063 7
2328 6315 4
2502 8425 7
7565 5820 6
7872 6918 7
4654 4221 9
2444 2766 10
7720 5964 3
6180 8379 6
2573 6122 1
2790 9961 7
1266 2289 2
5732 1144 7
6968 5061 9
9933 2933 9
8171 7587 10
9711 6383 8
7471 455 3
9833 6636 4
1080 9209 8
4751 8351 9
8837 9618 10
9238 5350 4
4416 8670 5
1766 8603 1
6034 6774 10
4523 6486 4
8482 309 9
8406 6494 5
6709 7575 7
7486 8678 8
4576 7515 8
3956 3105 10
4479 3873 10
6416 5639 3
1286 1673 10
95 2548 8
5288 1030 7
7289 9437 3
5925 2498 10
3771 9985 8
6321 4561 5
8488 8517 10
2358 9349 5
1249 5765 4
2392 3403 9
3013 3498 9
6472 5139 10
240 2428 9
502 8353 7
4692 8477 4
3911 1150 6
646 9638 5
6837 8348 6
6902 9598 3
8957 8342 6
2686 1355 5
1666 4179 6
1677 4419 6
1125 1273 1
9424 5965 8
7707 6229 8
6904 6875 9
971 3712 7
4386 6966 7
9919 5924 9
8854 4962 6
7640 6628 5
7917 4658 6
622 2135 10
8033 1559 7
272 5619 6
3662 8875 3
6690 9846 6
4418 585 4
1745 504 10
3765 5710 2
7141 9703 3
1047 7620 3
9373 4595 8
5324 8980 10
3592 9252 9
1738 2914 6
9462 5956 3
899 6727 8
9303 4824 4
9982 8589 6
1976 2082 9
6950 3130 2
6582 8855 7
8349 4179 9
8028 7771 1
9678 5861 8
204 5324 6
6928 6223 3
4237 1878 9
2050 1861 9
1925 3837 1
7856 7139 3
1407 3721 8
5905 2070 7
9383 99 1
8465 6129 4
462 6333 10
1120 3261 4
8504 3850 4
713 5900 5
1511 7826 4
743 2034 3
3106 3441 4
4323 5698 7
6072 5081 8
1944 9898 7
3677 6713 3
7087 7833 6
3072 6337 7
935 7050 7
660 4913 5
6925 2009 1
330 5115 2
7455 5790 2
6651 8214 5
8650 158 4
427 3836 7
1241 923 10
5316 3995 9
9594 4930 2
9773 1942 7
4129 5220 6
520 5550 3
351 3005 4
8585 6009 8
1899 4659 7
5112 1438 5
5038 2679 8
9149 4348 5
9598 3942 7
3449 67 2
8565 4197 2
2043 4717 4
635 1420 1
1370 5 2
320 1905 4
9428 7017 2
2372 8408 4
2591 3909 2
6805 3507 6
8653 3308 4
2444 8226 1
7807 269 10
5072 904 10
1695 8627 6
4326 8947 1
7969 8375 10
9403 7099 10
3516 9690 10
8329 2847 9
3436 1500 8
2259 297 4
1631 4456 5
5720 5881 1
7582 7576 8
3097 1902 7
6869 6224 2
4010 5627 1
9560 5495 3
5371 3824 10
4689 7260 3
3668 5872 2
873 3855 8
8347 5928 9
3078 3510 7
2787 2959 2
1444 9828 6
4827 3838 5
5310 9750 10
5482 5121 6
4854 6163 8
5726 9831 2
3247 705 8
1576 5404 8
5787 4834 10
7573 7622 9
7614 5418 9
231 245 9
8475 5555 10
8566 1038 3
2481 5892 8
9 7970 10
9760 1217 7
9719 9145 3
1958 4932 8
7707 8858 10
6415 6472 8
1303 3056 5
6382 1531 1
7563 98 9
217 8931 3
9035 8940 3
4036 5053 2
6094 1124 7
3556 3083 2
2205 790 10
2124 3558 4
3813 1213 10
2100 3947 4
9590 7862 4
4470 8080 5
5242 3467 8
336 3855 1
6647 6301 7
2103 6209 10
8844 8415 3
795 6891 3
9219 7057 6
7050 9157 4
2765 8747 8
8578 3217 10
3323 4811 7
3360 5147 4
4802 1794 7
7368 249 7
7461 8514 2
4352 1216 3
1409 5131 6
566 9346 1
9313 1424 10
8882 7933 5
3693 4262 7
8840 797 9
6986 3634 9
7236 2680 1
2682 141 5
5275 4493 1
3440 2255 5
8655 2821 1
6635 8487 7
9546 7369 1
5780 7415 5
1726 2607 2
8826 9594 6
9647 3182 6
9837 2216 9
4894 7491 5
4814 931 10
6218 5938 3
3321 2574 2
1847 8472 4
8307 4253 9
1733 2331 8
9605 7510 2
1110 7157 6
1648 6994 2
8678 8240 4
202 3055 7
333 5625 6
3286 8946 2
1077 794 6
8942 5453 1
7870 7187 3
5758 3144 3
9591 606 2
2959 2254 8
2190 7285 9
5265 7487 4
5624 4173 1
1921 3811 8
792 1240 4
839 183 7
5140 8053 6
1772 163 10
2266 6107 9
9917 9066 5
914 7608 10
6504 2874 10
8797 4850 3
3068 6771 4
2637 3915 4
3000 4754 7
5168 9894 3
876 8018 8
9727 6636 7
9185 2905 5
7250 172 4
2599 6676 10
1788 1826 10
5150 4894 3
8675 3883 8
7089 6883 2
2037 8403 9
1391 9279 9
909 9007 6
9237 8192 3
6632 5442 5
1635 4394 2
2216 6182 8
7647 7685 4
9849 6360 9
5966 9801 4
3189 8191 7
307 9582 7
8148 6843 6
2625 6081 10
7 2713 3
7562 700 9
8145 2916 1
554 563 8
4209 412 1
1747 2730 2
2520 5919 5
1696 2579 8
6504 7079 1
319 9704 2
8679 9711 7
8833 7273 7
3381 1770 5
463 2324 8
1583 6533 2
9063 8280 4
2696 800 4
4521 8849 5
5928 5353 4
530 2025 8
1214 704 1
4610 5889 5
5059 5622 7
8423 6085 2
8703 7668 5
9394 3083 8
9168 5780 10
1213 301 9
2189 2581 3
244 9463 10
8003 7029 6
5473 1640 5
6569 3051 7
9436 1474 4
4627 177 5
2703 5924 8
5412 1444 8
8922 9009 1
1280 1198 4
5344 7794 8
1433 5797 9
4578 1270 9
9964 7840 2
4620 3628 7
8066 4607 6
9180 7310 2
9729 2723 6
9707 7997 7
2689 9277 7
4605 4622 1
5984 2407 8
4392 6986 1
793 3302 3
244 4275 1
7522 2341 8
4978 7873 10
4709 7602 5
2237 7309 2
8773 6351 10
2860 956 4
1092 6940 3
5122 1332 1
422 2125 4
6266 2370 9
9386 6244 10
3465 1222 3
1206 2284 5
1671 873 7
6484 5998 10
4223 5210 6
9288 6303 8
6761 1425 10
3923 8199 8
8036 4465 10
6424 203 4
3505 20 9
8459 1226 3
4664 9249 8
882 5734 6
3451 6309 9
3328 1950 2
145 5063 9
4646 8986 10
1273 7023 7
6622 9799 2
8216 9657 4
3736 8116 10
1540 9132 2
217 14 6
1244 9817 7
7482 3145 7
6375 9642 10
3045 4289 7
4266 5562 2
6304 8537 3
8545 3105 10
7158 6841 7
3350 8381 9
8791 4950 6
6318 6194 5
154 29 1
5941 2756 5
3142 2154 4
2978 6420 9
2541 2725 6
1904 7622 1
923 1133 4
8059 4483 5
680 9626 5
3315 2296 1
2119 2450 10
421 4743 7
8366 7886 1
6951 7216 3
1099 6110 8
136 8014 3
5926 8937 6
1261 3349 9
8625 381 7
7291 3696 3
2152 2167 5
7041 8941 1
1039 3659 9
7191 610 7
9764 8062 7
1413 8198 1
685 4125 1
1090 5386 2
2330 364 3
3196 7655 1
2710 9807 10
1027 3201 1
4087 592 10
7737 7784 3
8603 3900 5
5580 5313 3
6922 2351 10
3554 9793 9
3535 2124 3
249 1672 10
659 735 10
9589 1762 1
3811 2201 5
5341 9938 9
3833 4893 1
387 6825 7
5139 3748 8
369 7302 1
7337 7190 7
1021 3791 2
2360 4451 7
9859 392 1
6911 4203 4
4556 5896 4
6336 9729 7
2017 6468 3
9363 7960 3
5412 4681 7
1254 8370 9
9221 9391 1
1564 8103 4
8290 4315 6
9482 1226 9
9227 5782 6
8910 8471 7
9838 488 8
7592 6203 8
9094 1615 9
603 2869 9
9301 2090 2
1791 6 5
5084 4648 2
5121 4130 9
9362 3357 3
9499 8619 4
9365 4810 4
2052 2402 7
9051 7849 2
4379 8452 2
4429 7753 4
222 5897 1
4119 981 9
2330 6103 2
1768 5465 1
9693 4964 3
9736 681 3
2972 9086 5
6058 8137 4
7112 8869 6
4683 3298 2
7048 3521 9
9420 7640 10
6441 6322 5
3944 8091 2
4804 7784 8
6988 3872 10
7630 6844 8
7027 9255 5
7920 6367 4
3618 7402 5
7069 4450 8
2769 223 10
9450 3016 2
2235 6960 3
3188 8116 9
9106 5105 4
2057 2735 8
4094 6114 5
4268 4035 2
9664 4005 4
8358 7426 7
3277 195 10
5836 9645 8
4717 1880 8
8042 1421 6
5502 527 1
6835 2584 9
1365 6678 3
5149 7298 10
5301 6962 5
2854 1672 1
7562 4949 8
2493 785 4
440 1855 6
1699 9897 7
1075 1751 4
5555 8587 10
5475 9952 8
1510 1453 9
1579 6754 1
2006 5961 4
9858 3523 3
7906 6017 1
5599 2809 6
1524 4509 5
5223 5584 6
3096 7491 3
6258 9319 7
6097 829 1
3235 8760 7
7336 766 8
9461 625 4
183 4883 3
4395 6834 2
4110 4710 3
74 9933 7
4142 9382 1
6796 5640 10
9403 1737 9
9815 4973 9
3333 8661 8
2813 8122 5
5816 4657 8
7540 9053 2
2073 3163 4
1116 9590 8
2094 3732 10
564 6880 2
4705 2635 1
3323 2450 4
7054 5784 7
7903 8597 9
9377 765 9
2086 8305 2
1629 378 7
5882 7846 7
69 9941 1
9990 6857 2
5551 1563 7
5554 1238 10
4177 4644 6
4166 2547 5
5924 1924 10
8692 362 7
6865 1991 7
8202 7874 4
5480 4295 7
2843 4286 4
7086 6189 9
3964 8095 10
3293 2273 4
1110 2791 2
7524 8715 8
1055 3760 1
2891 6977 2
7810 5179 8
575 660 4
3281 9855 2
9196 6941 3
3027 905 9
8096 4199 4
7809 1661 5
6422 9186 2
3312 241 4
4212 9485 2
3455 3647 3
6925 4222 5
4690 3855 10
6741 9403 1
7685 8782 7
6725 6878 8
4390 1040 9
8494 3814 7
4018 7126 1
9653 7690 8
5914 7498 5
59 4423 9
4863 9113 6
9523 2206 9
7475 6243 2
6333 2969 2
9390 7359 4
461 2206 9
7069 6224 7
3919 2229 8
2958 4496 8
9292 4555 1
2552 5770 6
9667 5293 4
2538 9121 7
7839 5454 6
2722 1197 8
8646 8010 4
8384 5079 10
7952 8999 9
5211 8309 7
9968 3954 2
5500 6506 3
6497 6174 8
9700 5064 9
9147 9255 6
7914 1977 3
393 623 3
5078 5359 4
2339 3312 5
5478 8523 5
9464 4844 9
4358 344 5
8670 6842 1
979 6542 5
2410 2041 10
9295 6308 10
3729 6701 3
6173 1780 5
3696 4119 9
6571 5949 4
4107 1766 8
9245 2476 5
7241 7498 7
1412 8477 1
6998 7239 5
1840 2886 3
8659 6615 6
2453 9140 8
7959 9189 10
6777 5760 1
6823 9867 7
5360 5464 5
594 2705 3
9022 469 3
345 7468 2
3709 5660 9
9733 4319 4
8810 3124 7
9668 1084 6
997 4213 8
4627 1036 5
6376 6397 1
600 3343 6
8675 8718 6
5227 9063 6
9018 9124 8
5696 5209 9
5342 4019 3
4128 39 9
8455 1036 3
8542 2016 9
4848 4744 8
6618 1696 4
7445 371 2
8742 5598 7
7507 4617 3
8284 6665 2
6084 2007 3
657 2487 3
2665 942 1
5239 9484 9
8850 684 3
8857 7302 10
4912 4748 1
9685 3490 2
3521 7350 9
9185 1986 4
3706 8071 4
4951 8728 3
9883 7745 6
8555 9337 2
9244 8187 7
4676 3396 1
8157 8309 9
2010 7994 2
1461 7868 2
1881 3405 10
8966 3464 1
8059 8415 1
5992 4650 9
1219 3205 6
2282 2449 3
4030 3478 1
3081 1635 10
3231 9997 7
6872 1458 7
4215 9691 2
9897 8658 6
7297 3069 3
6130 5413 3
9060 6632 9
4975 5267 10
5429 9297 8
5631 2378 6
7791 1962 5
649 8834 6
7727 9402 7
8210 9299 5
2158 2948 7
4520 5430 10
7885 4490 5
4455 5817 2
3474 7598 1
2324 3230 10
9161 7373 4
5995 8022 10
6992 2101 2
1329 311 3
675 2469 4
3091 3342 4
921 1227 7
1735 5682 4
4168 5508 5
5898 7832 5
6359 3345 8
8782 5693 10
6392 2685 1
9755 4014 4
8770 1042 4
733 4133 6
4478 1406 5
9066 3141 7
9472 3661 5
7476 9560 10
8710 5919 5
7317 1054 8
298 7446 4
5380 7201 10
773 2323 2
4988 3056 8
6193 3887 4
1329 2953 8
5795 2425 9
2122 9901 1
6281 4963 1
137 2280 7
3335 2578 3
5570 7958 6
8171 5084 10
5463 72 8
9592 2618 7
8775 3947 1
7452 6095 8
6143 8217 2
4393 850 5
4915 987 8
6491 674 6
1865 2596 7
4441 768 3
5692 2583 5
6351 2175 5
898 7302 3
4750 1107 10
1027 7250 9
9910 7995 9
7405 9263 8
3532 5754 5
8589 7620 1
7957 8413 1
2409 457 6
3286 6808 3
6780 4058 6
574 8808 5
6815 6188 7
1273 6098 2
2933 3503 5
5581 3387 2
1607 8329 4
229 2638 9
9620 1400 6
4297 4686 6
1150 7818 7
1657 4745 5
3271 1560 3
8487 9186 2
8050 2119 7
6877 4052 7
1458 5659 8
6363 5889 6
9681 1861 6
9808 6158 4
3095 3660 5
441 5317 2
6596 4940 2
5290 9779 10
83 7830 10
8380 1059 2
2768 8869 4
5485 5232 3
7192 1265 4
3948 1073 4
8093 4168 5
6409 4610 2
9470 7558 5
4092 2848 4
603 9284 6
2882 4016 5
5566 6784 6
3909 8621 10
8141 5813 5
586 6113 10
5541 559 9
7805 6968 1
1739 6439 1
613 6883 1
5618 7486 5
8454 369 1
8700 2287 5
7816 6196 8
8515 689 2
480 7627 7
9869 3168 6
9779 7326 5
651 5417 4
9081 6030 7
3064 8000 5
9978 6454 6
909 5155 3
4975 2971 9
7663 1486 8
2516 8318 7
3482 4540 6
1360 671 4
9854 1323 1
1139 6756 3
9307 9820 3
4961 9799 8
7337 7060 3
1999 8387 6
9210 2402 4
757 4918 5
2636 4753 5
1331 6113 8
3704 2319 1
1494 9810 10
8018 9117 10
6190 430 1
817 7767 3
6951 6119 1
2408 5329 3
9352 2438 4
966 5074 9
3472 2757 4
6649 2813 3
7502 659 5
1463 8677 2
8892 4868 4
8825 2037 4
2169 5341 3
7549 7749 4
1684 3453 4
7089 771 1
3599 595 10
6222 3597 4
7516 1099 3
8620 2562 3
5193 7806 1
2196 2983 10
3319 5153 3
6913 9054 3
2188 7090 8
9902 4179 2
5394 7778 7
3643 352 4
4706 7868 5
2781 2840 9
9533 8033 6
7505 230 1
3866 9901 6
5569 6815 1
1373 9003 1
630 5257 3
7011 7003 3
340 647 6
913 1705 6
8938 838 7
5876 371 10
6973 4228 2
7406 4447 6
2991 16 3
7631 1389 6
5714 8371 6
7976 1735 9
4368 8427 8
7465 9340 4
8431 4630 2
8589 6859 6
6780 184 6
5202 7590 3
6229 582 9
4071 4565 10
7268 279 4
5723 4607 1
7534 5328 8
9991 2793 10
506 7576 1
1860 6165 2
3585 2946 6
5890 4500 7
8995 729 1
5763 4800 8
6625 8420 10
2210 4144 7
9530 8030 5
1629 4373 1
9420 4880 9
1842 6740 7
1123 6677 5
589 8919 7
3997 7914 6
4339 30 8
9246 3007 8
785 5217 4
3284 1099 6
1110 9080 10
8082 8500 2
2631 343 2
9697 1466 1
2413 8407 10
9629 8756 7
3926 3095 7
3023 8694 4
6892 5831 3
1258 9115 2
3653 6578 2
6774 4660 4
4775 7291 7
5868 3340 6
3638 5753 3
6680 1734 10
7636 5660 7
8622 8683 3
8967 1928 5
881 9538 2
7542 9543 10
9635 6318 1
228 1093 4
7517 3314 7
6272 6952 2
9786 3632 7
2057 7620 7
7424 6242 3
4188 1561 3
432 2442 1
8496 6336 4
3137 2323 4
2439 2552 8
9033 69 4
1671 2693 6
62 2479 1
6540 4537 1
2327 8313 6
9501 2501 9
8603 9286 2
7243 7782 10
1778 919 4
2632 3359 8
931 8744 9
2544 415 2
1109 6829 1
6011 3370 10
2182 2049 3
7299 1550 5
3977 6505 3
9450 3748 5
1260 1878 6
5393 4510 5
8430 5441 1
7888 7985 8
6391 5447 10
7373 7810 2
2893 9992 1
3077 7291 3
5763 1269 8
7735 719 8
7489 8331 6
4515 76 7
1251 4858 10
3084 9098 8
5331 5489 7
760 2863 7
5911 2108 2
9463 5185 5
4565 949 4
6172 8684 6
4231 6174 9
7817 7041 6
2265 4644 4
2154 7728 3
2733 9412 2
8759 172 7
8948 2436 5
9129 1899 1
2953 2817 10
4399 5341 6
2916 9573 10
9764 7390 3
6689 6007 10
4825 8161 10
5707 7247 2
8430 6006 7
4017 4954 3
8063 435 4
7295 3389 1
1124 7788 3
9990 704 6
1381 6820 8
6166 9862 5
1947 4687 8
5456 394 5
8378 5176 4
4176 5545 10
6058 3609 6
6191 904 5
5494 8381 5
3786 4723 1
8003 2456 1
9610 4974 3
3576 6921 2
5703 2378 6
1430 7108 3
3163 1284 10
6202 3694 9
9677 6237 6
2893 1731 9
249 1869 2
8309 9872 8
9542 5834 3
636 9410 6
6418 1466 4
8945 2896 4
6649 6059 10
9899 8613 6
3109 4643 4
7224 7536 7
2424 4138 9
5995 8799 1
8375 4693 8
5729 5330 10
4 8100 6
3010 3397 2
9475 47 3
7225 6298 7
5020 9407 10
5405 2984 8
7522 5408 6
4212 7756 8
4422 2483 1
3171 4564 3
1331 920 3
956 282 1
9830 9758 10
4762 3335 8
4660 8355 7
9201 113 1
7631 3987 2
198 8199 8
1565 8973 3
7626 2145 7
5368 3476 7
7563 784 10
6803 614 10
8794 1729 5
731 2741 2
4779 1943 5
5460 9574 2
4253 9772 1
4450 7690 5
9834 5316 2
3430 7036 8
4298 4599 2
9097 7754 9
6358 6548 8
602 3631 1
9554 8411 4
8618 223 10
1670 4476 5
9272 5278 5
5848 5112 3
4569 4894 9
3118 9192 9
6100 4642 5
2400 1000 4
429 1603 7
1199 1157 10
265 6127 3
5256 4149 9
20 3422 9
8826 5622 1
9300 192 5
459 9662 10
2569 2114 4
8785 4514 4
5198 4943 9
7947 2495 8
9106 2760 6
489 8016 5
2699 4389 9
188 3215 4
9140 8868 6
2987 5679 10
6026 4600 5
59 3385 9
1444 8584 5
4433 2883 10
4930 1989 10
7907 8830 8
8682 1530 7
5582 8070 5
8105 7210 3
7172 197 2
5902 2575 2
6746 2634 9
8456 4079 3
5110 4864 8
4259 6146 8
2520 4054 8
8798 2736 10
5816 4670 10
6050 2776 1
1504 6300 8
6285 2202 4
2018 5300 10
1137 3757 1
5191 5219 5
2129 5831 2
7408 8351 8
1517 3501 4
7157 9318 6
866 1720 4
1786 3225 5
9256 5862 9
9301 4233 10
1980 1722 9
1443 3265 8
5769 1746 9
9890 9154 3
4417 672 4
8032 7829 4
2670 5047 7
83 3186 2
3797 2442 6
6066 8095 9
3635 75 3
7665 7870 9
562 3640 5
9291 9882 10
2723 652 4
6008 5036 5
4964 7706 2
5640 7790 10
5893 1587 2
2008 4005 7
8709 3992 5
7131 1657 7
8819 2220 7
2254 7863 10
1195 6938 2
808 2946 8
954 7910 7
6147 3550 7
4527 5795 6
1700 7804 2
6969 6513 6
8665 3644 4
8231 8816 6
1438 7422 1
4527 8617 9
4620 5777 5
9749 6731 8
2585 9230 10
3211 3757 6
8129 5458 10
7052 2427 5
9967 7444 1
892 5675 7
389 7113 9
7749 7992 8
2047 8964 5
5644 8714 8
7151 1299 9
8560 863 8
2117 8992 8
7126 2396 7
1352 2363 1
9223 9608 7
2261 9997 2
2722 4099 5
1799 6146 9
3006 8142 5
7295 5293 7
815 206 10
8093 2323 4
7180 5802 10
5047 7154 5
6709 2729 3
7695 1343 3
2147 4065 4
943 2216 10
8703 5222 3
5178 2518 8
9304 3333 4
645 7778 10
7330 1311 2
59 2710 8
7855 9419 8
5260 3467 1
2662 5614 8
515 2909 4
866 7964 9
9360 3142 9
9500 8798 4
3493 5795 3
6162 3125 4
985 9536 4
2963 7392 5
4022 2652 2
6424 1666 8
2891 8533 7
